"順位","管理No","合計スコア"
"2409","IB040078","412"
"2410","CH040056","412"
"2411","KA110011","412"
"2412","YA010038","411"
"2413","CH040129","411"
"2414","CH010070","411"
"2415","TK130001","411"
"2416","GU020008","411"
"2417","KA020069","411"
"2418","KA070144","410"
"2419","GU030126","410"
"2420","IB080092","410"
"2421","GU030050","410"
"2422","TK130077","410"
"2423","TK040037","410"
"2424","KA070023","410"
"2425","TK060285","410"
"2426","IB080056","410"
"2427","GU030087","410"
"2428","TK130084","410"
"2429","YA010017","409"
"2430","IB100054","409"
"2431","GU030007","409"
"2432","TK100002","409"
"2433","KA180001","409"
"2434","KA150069","409"
"2435","IB090018","409"
"2436","TK040023","409"
"2437","KA160066","409"
"2438","KA070031","409"
"2439","GU030031","409"
"2440","IB070004","408"
"2441","KA160001","408"
"2442","GU020050","408"
"2443","IB040370","408"
"2444","KA110009","408"
"2445","IB040367","407"
"2446","TK060198","407"
"2447","TK050047","407"
"2448","KA110005","407"
"2449","IB040056","407"
"2450","TC030043","407"
"2451","KA010175","407"
"2452","NA010006","407"
"2453","GU030142","407"
"2454","KA160017","407"
"2455","KA110027","407"
"2456","CH010051","406"
"2457","KA070083","406"
"2458","KA110080","406"
"2459","TK060265","406"
"2460","KA110090","406"
"2461","TK060191","406"
"2462","TK060310","406"
"2463","GU030196","406"
"2464","TK060297","406"
"2465","IB040177","406"
"2466","GU040051","406"
"2467","YA010081","406"
"2468","KA110118","406"
"2469","CH010033","406"
"2470","IB070058","405"
"2471","TK060311","405"
"2472","CH020008","405"
"2473","IB100016","405"
"2474","GU030115","405"
"2475","TK130078","405"
"2476","GU040058","405"
"2477","KA070050","405"
"2478","GU030053","405"
"2479","CH020017","405"
"2480","IB040066","404"
"2481","TK060317","404"
"2482","IB040363","404"
"2483","IB080030","404"
"2484","KA070025","404"
"2485","KA070134","404"
"2486","KA080010","404"
"2487","CH040180","404"
"2488","CH010012","404"
"2489","KA010018","404"
"2490","TK040043","404"
"2491","TK130201","404"
"2492","CH040111","404"
"2493","YA040024","404"
"2494","GU030064","404"
"2495","TK040106","404"
"2496","CH010061","404"
"2497","CH010061","404"
"2498","GU050010","404"
"2499","KA160070","403"
"2500","IB040042","403"
"2501","GU010011","403"
"2502","NA030023","403"
"2503","NA030058","403"
"2504","KA070208","403"
"2505","GU030093","403"
"2506","IB020006","403"
"2507","KA110121","403"
"2508","TK060226","402"
"2509","YA040006","402"
"2510","GU030218","402"
"2511","KA120026","402"
"2512","KA070166","402"
"2513","KA010063","402"
"2514","KA120061","401"
"2515","KA010044","401"
"2516","TK130092","401"
"2517","CH040227","401"
"2518","KA080114","401"
"2519","IB040274","401"
"2520","IB040188","401"
"2521","IB080066","401"
"2522","SA010052","401"
"2523","TK040017","401"
"2524","IB040091","401"
"2525","GU030065","401"
"2526","YA010080","401"
"2527","GU020063","401"
"2528","TK050048","400"
"2529","CH040203","400"
"2530","KA110050","400"
"2531","CH040169","400"
"2532","NA060057","400"
"2533","GU010038","400"
"2534","GU020015","400"
"2535","KA110012","400"
"2536","TK040088","400"
"2537","GU020116","400"
"2538","GU030061","400"
"2539","CH040177","399"
"2540","GU020066","399"
"2541","GU030139","399"
"2542","GU040096","399"
"2543","KA010166","399"
"2544","GU030101","399"
"2545","GU030028","399"
"2546","TC030011","399"
"2547","GU030036","399"
"2548","KA160072","399"
"2549","GU020014","398"
"2550","NA060014","398"
"2551","GU040049","398"
"2552","GU030186","398"
"2553","KA010067","398"
"2554","TK130090","398"
"2555","CH040141","398"
"2556","KA010055","398"
"2557","TK060289","398"
"2558","KA150036","398"
"2559","NA030037","398"
"2560","KA010081","398"
"2561","YA010055","398"
"2562","IB010025","398"
"2563","GU020089","398"
"2564","IB040195","398"
"2565","KA070005","397"
"2566","GU030004","397"
"2567","IB040234","397"
"2568","GU030222","397"
"2569","KA070188","397"
"2570","KA080128","397"
"2571","NA030002","397"
"2572","TC030013","397"
"2573","CH030009","396"
"2574","IB040145","396"
"2575","CH020007","396"
"2576","KA080002","396"
"2577","GU020040","396"
"2578","IB040351","396"
"2579","TK130049","396"
"2580","KA160064","396"
"2581","CH010056","396"
"2582","IB100059","396"
"2583","IB040338","396"
"2584","IB100008","396"
"2585","CH040231","396"
"2586","KA160087","396"
"2587","TK150001","396"
"2588","TK050004","396"
"2589","KA070028","395"
"2590","GU020095","395"
"2591","KA070094","395"
"2592","GU030100","395"
"2593","IB040120","395"
"2594","IB040041","395"
"2595","GU010021","395"
"2596","NA030036","395"
"2597","KA160016","395"
"2598","KA160088","395"
"2599","KA070062","395"
"2600","TK060161","395"
"2601","TK040193","395"
"2602","GU040087","395"
"2603","GU040045","394"
"2604","IB040114","394"
"2605","GU030063","394"
"2606","GU030067","394"
"2607","TK130003","394"
"2608","TK040133","394"
"2609","TK040076","394"
"2610","SA010044","394"
"2611","KA010022","394"
"2612","GU040044","394"
"2613","KA160073","394"
"2614","TK060196","394"
"2615","NA060033","394"
"2616","KA010108","393"
"2617","KA110035","393"
"2618","TK060302","393"
"2619","IB080061","393"
"2620","IB100023","393"
"2621","IB010026","393"
"2622","GU030011","393"
"2623","IB040302","393"
"2624","KA080126","393"
"2625","TK090016","393"
"2626","CH040023","393"
"2627","CH040201","393"
"2628","IB040303","393"
"2629","CH040080","392"
"2630","NA010025","392"
"2631","SA010019","392"
"2632","KA160195","392"
"2633","IB100003","392"
"2634","KA010091","392"
"2635","IB080023","392"
"2636","GU010043","392"
"2637","TK060102","392"
"2638","SA010006","392"
"2639","KA110122","391"
"2640","IB020021","391"
"2641","IB040369","391"
"2642","KA110173","391"
"2643","GU040039","391"
"2644","TK130055","391"
"2645","SA020008","391"
"2646","KA070130","391"
"2647","GU040026","391"
"2648","TC030008","391"
"2649","IB040107","391"
"2650","GU040042","391"
"2651","CH020027","391"
"2652","KA100018","391"
"2653","IB100040","391"
"2654","GU020030","390"
"2655","IB100015","390"
"2656","IB040332","390"
"2657","KA160169","390"
"2658","SA090011","390"
"2659","IB100069","390"
"2660","GU030111","390"
"2661","GU030175","390"
"2662","YA040017","390"
"2663","IB090003","390"
"2664","TK150018","390"
"2665","IB040371","390"
"2666","IB040036","390"
"2667","TK130017","390"
"2668","KA110039","390"
"2669","IB080071","390"
"2670","KA160118","389"
"2671","GU030109","389"
"2672","IB040388","389"
"2673","CH040048","389"
"2674","KA160010","389"
"2675","SA060001","389"
"2676","CH040224","389"
"2677","YA010039","389"
"2678","IB080003","389"
"2679","CH030005","388"
"2680","TK150015","388"
"2681","GU030005","388"
"2682","KA080071","388"
"2683","KA080095","388"
"2684","IB040194","388"
"2685","TK040112","388"
"2686","GU030225","388"
"2687","TK060261","388"
"2688","TK040047","388"
"2689","KA010017","387"
"2690","KA080019","387"
"2691","CH040114","387"
"2692","IB040400","387"
"2693","CH040013","387"
"2694","TK060101","387"
"2695","TK040029","387"
"2696","KA080014","387"
"2697","KA010167","387"
"2698","KA080017","387"
"2699","GU030146","387"
"2700","TK040155","387"
"2701","YA010014","387"
"2702","TK060104","387"
"2703","TK040046","386"
"2704","TK050025","386"
"2705","IB040054","386"
"2706","GU020025","386"
"2707","GU03tago","386"
"2708","GU030206","386"
"2709","TK060183","386"
"2710","GU030014","386"
"2711","TK040015","386"
"2712","KA120009","386"
"2713","IB040165","386"
"2714","KA020006","385"
"2715","KA150101","385"
"2716","IB040342","385"
"2717","KA160004","385"
"2718","KA160058","385"
"2719","IB040144","385"
"2720","CH040237","385"
"2721","SA130024","385"
"2722","KA080136","385"
"2723","CH040189","385"
"2724","TK040034","385"
"2725","CH020022","385"
"2726","IB100018","385"
"2727","GU020042","385"
"2728","GU030207","385"
"2729","IB040164","384"
"2730","IB100005","384"
"2731","GU040061","384"
"2732","IB100019","384"
"2733","TK040135","384"
"2734","IB010039","384"
"2735","KA160127","384"
"2736","SA030003","384"
"2737","IB040203","384"
"2738","CH020026","383"
"2739","CH020016","383"
"2740","CH040121","383"
"2741","GU040007","383"
"2742","GU040091","382"
"2743","IB080028","382"
"2744","CH040054","382"
"2745","TK060179","382"
"2746","IB040053","382"
"2747","IB040094","382"
"2748","IB090020","382"
"2749","IB080024","382"
"2750","KA120007","381"
"2751","NA010010","381"
"2752","TK060062","381"
"2753","KA110130","381"
"2754","IB040334","381"
"2755","NA060056","381"
"2756","CH030002","381"
"2757","GU030110","381"
"2758","TK100001","381"
"2759","IB010024","381"
"2760","TK040139","381"
"2761","NA010012","381"
"2762","KA110195","381"
"2763","GU030113","381"
"2764","IB040243","381"
"2765","GU020011","381"
"2766","IB040320","380"
"2767","TK060267","380"
"2768","YA020016","380"
"2769","TK040068","380"
"2770","GU040092","380"
"2771","YA010033","380"
"2772","GU030112","380"
"2773","TC030023","380"
"2774","KA150117","380"
"2775","GU030124","379"
"2776","TK050029","379"
"2777","KA160131","379"
"2778","GU020120","379"
"2779","KA010090","379"
"2780","CH040098","379"
"2781","SA050003","378"
"2782","IB040384","378"
"2783","IB080079","378"
"2784","TK040128","378"
"2785","TK130089","378"
"2786","CH020045","378"
"2787","KA160057","378"
"2788","IB040175","378"
"2789","IB100026","378"
"2790","KA070187","378"
"2791","GU020043","378"
"2792","KA160086","378"
"2793","IB090002","378"
"2794","KA110198","378"
"2795","TK150011","377"
"2796","NA030005","377"
"2797","SA020020","377"
"2798","GU030072","377"
"2799","YA010001","377"
"2800","TK140002","377"
"2801","IB070056","377"
"2802","IB100068","376"
"2803","IB010033","376"
"2804","KA150005","376"
"2805","TK040131","376"
"2806","IB080027","376"
"2807","KA170004","376"
"2808","GU030164","376"
"2809","CH020015","376"
"2810","KA150006","376"
"2811","KA080012","376"
"2812","GU030160","376"
"2813","TK060251","376"
"2814","IB040389","376"
"2815","IB040191","375"
"2816","IB040233","375"
"2817","KA080007","375"
"2818","KA150109","375"
"2819","TK050015","375"
"2820","TK040104","375"
"2821","IB040016","375"
"2822","IB010027","375"
"2823","CH040206","375"
"2824","IB040300","374"
"2825","KA160148","374"
"2826","CH020043","374"
"2827","GU030049","374"
"2828","SA130020","374"
"2829","NA030016","373"
"2830","GU030121","373"
"2831","GU030108","373"
"2832","GU020039","373"
"2833","KA150118","373"
"2834","KA160014","373"
"2835","IB040228","373"
"2836","TC030029","373"
"2837","GU030024","372"
"2838","KA070133","372"
"2839","KA070105","372"
"2840","KA110190","372"
"2841","YA040007","371"
"2842","IB040330","371"
"2843","CH010029","371"
"2844","GU030030","371"
"2845","GU030203","371"
"2846","NA010030","371"
"2847","KA170006","370"
"2848","IB080068","370"
"2849","KA070197","370"
"2850","TK130059","370"
"2851","GU040052","369"
"2852","NA030027","369"
"2853","KA070054","369"
"2854","SA130003","369"
"2855","KA110067","369"
"2856","IB040345","369"
"2857","IB010023","369"
"2858","IB090022","369"
"2859","GU030157","369"
"2860","CH030010","369"
"2861","TK060190","369"
"2862","KA080119","369"
"2863","GU030221","369"
"2864","IB040134","369"
"2865","GU010045","368"
"2866","GU020034","368"
"2867","TK050028","368"
"2868","KA080112","368"
"2869","IB040014","368"
"2870","IB040100","368"
"2871","KA080133","368"
"2872","KA080116","367"
"2873","TK060182","367"
"2874","IB040135","367"
"2875","KA080020","367"
"2876","TK040140","366"
"2877","IB040366","366"
"2878","YA040021","366"
"2879","KA010176","366"
"2880","KA150115","366"
"2881","IB040047","366"
"2882","KA160078","366"
"2883","KA070151","366"
"2884","IB040263","366"
"2885","IB050008","366"
"2886","GU030070","366"
"2887","CH040154","365"
"2888","IB040197","365"
"2889","IB040088","365"
"2890","TK040074","365"
"2891","GU030210","365"
"2892","KA070186","365"
"2893","TK060288","365"
"2894","GU020105","365"
"2895","GU040014","365"
"2896","IB040171","364"
"2897","TC030006","364"
"2898","IB040015","364"
"2899","TK040051","364"
"2900","KA120042","364"
"2901","KA070121","364"
"2902","KA080054","364"
"2903","IB040185","364"
"2904","GU010039","363"
"2905","GU030105","363"
"2906","KA160019","363"
"2907","KA070157","363"
"2908","KA070207","363"
"2909","TK060312","363"
"2910","SA010020","363"
"2911","GU020077","363"
"2912","CH010011","362"
"2913","KA160147","362"
"2914","KA070131","362"
"2915","KA071312","362"
"2916","CH040142","362"
"2917","TK130066","362"
"2918","KA160011","362"
"2919","KA080139","362"
"2920","GU030201","362"
"2921","TK040145","362"
"2922","IB040048","362"
"2923","KA030004","362"
"2924","IB100031","361"
"2925","TK130082","361"
"2926","GU040031","361"
"2927","KA080132","361"
"2928","GU020053","361"
"2929","GU030066","361"
"2930","GU030015","361"
"2931","TK060107","361"
"2932","GU040027","360"
"2933","IB100006","360"
"2934","IB040180","360"
"2935","IB040072","360"
"2936","SA010027","360"
"2937","GU030097","360"
"2938","TK060255","359"
"2939","IB070053","359"
"2940","KA160037","359"
"2941","CH040051","359"
"2942","IB090005","359"
"2943","GU040067","359"
"2944","GU030194","359"
"2945","GU020001","359"
"2946","IB100028","359"
"2947","SA010037","359"
"2948","KA120029","358"
"2949","IB040146","358"
"2950","GU030212","358"
"2951","KA010069","358"
"2952","CH040238","358"
"2953","TK150003","358"
"2954","GU040019","358"
"2955","IB040030","358"
"2956","YA010035","358"
"2957","CH030003","358"
"2958","GU030134","357"
"2959","NA010036","357"
"2960","IB070038","357"
"2961","CH040186","357"
"2962","GU020032","357"
"2963","SA050009","357"
"2964","IB040089","356"
"2965","KA080043","356"
"2966","TK060186","356"
"2967","GU030136","356"
"2968","IB040323","356"
"2969","IB100034","356"
"2970","KA150119","356"
"2971","GU030043","356"
"2972","IB040019","356"
"2973","KA110159","356"
"2974","GU010019","356"
"2975","YA010049","356"
"2976","KA010052","355"
"2977","IB040071","355"
"2978","TK040159","355"
"2979","GU030158","355"
"2980","KA080108","355"
"2981","KA080108","355"
"2982","IB040150","354"
"2983","KA070184","354"
"2984","KA070135","354"
"2985","KA020001","354"
"2986","TK040170","354"
"2987","TK040054","354"
"2988","GU050000","354"
"2989","CH040１１９","354"
"2990","IB040309","354"
"2991","GU030204","354"
"2992","KA160102","354"
"2993","TK040071","353"
"2994","TK130072","353"
"2995","SA090008","353"
"2996","IB040295","353"
"2997","IB040255","353"
"2998","GU030083","353"
"2999","SA010043","353"
"3000","KA080110","353"
"3001","CH040049","352"
"3002","KA080034","352"
"3003","GU030178","352"
"3004","GU020107","352"
"3005","IB080054","352"
"3006","CH020033","352"
"3007","GU030052","351"
"3008","IB040214","351"
"3009","CH020029","351"
"3010","TK060234","351"
"3011","KA080009","351"
"3012","IB070063","351"
"3013","GU020010","351"
"3014","KA010177","351"
"3015","IB040028","351"
"3016","SA010049","351"
"3017","TK040026","350"
"3018","CH040234","350"
"3019","IB040174","350"
"3020","TK050031","350"
"3021","TC040010","350"
"3022","GU030223","349"
"3023","KA070059","349"
"3024","TK040086","349"
"3025","TK050063","349"
"3026","IB040210","349"
"3027","TK130013","349"
"3028","GU010050","349"
"3029","KA070088","349"
"3030","CH010071","349"
"3031","IB040216","349"
"3032","TK150010","349"
"3033","IB040092","349"
"3034","TK060266","348"
"3035","IB040205","348"
"3036","IB040038","348"
"3037","GU020119","348"
"3038","IB080014","348"
"3039","CH040216","348"
"3040","YA040022","348"
"3041","GU030102","348"
"3042","TK060141","347"
"3043","GU030026","347"
"3044","KA070132","347"
"3045","CH010030","347"
"3046","TK040115","347"
"3047","TK040053","346"
"3048","NA010001","346"
"3049","KA070061","346"
"3050","IB040087","346"
"3051","TK040065","346"
"3052","IB010017","346"
"3053","IB080086","346"
"3054","IB040084","346"
"3055","GU020082","346"
"3056","NA060018","346"
"3057","KA010118","346"
"3058","IB040394","346"
"3059","IB040008","346"
"3060","YA010058","345"
"3061","KA070058","345"
"3062","CH040159","345"
"3063","TK040118","345"
"3064","IB040355","345"
"3065","TK090015","345"
"3066","IB040069","345"
"3067","KA120024","345"
"3068","KA080090","345"
"3069","IB040007","345"
"3070","IB040104","344"
"3071","KA070087","344"
"3072","CH040053","344"
"3073","GU030168","344"
"3074","GU020129","344"
"3075","CH040002","344"
"3076","TK050006","344"
"3077","YA040016","344"
"3078","SA010024","344"
"3079","IB040128","343"
"3080","TK060128","343"
"3081","KA010142","343"
"3082","KA160031","343"
"3083","KA010102","343"
"3084","TK050016","343"
"3085","GU020092","343"
"3086","KA150068","343"
"3087","KA080070","343"
"3088","KA070146","343"
"3089","TK060312","343"
"3090","TK040176","343"
"3091","IB040244","343"
"3092","TK040063","343"
"3093","GU030170","342"
"3094","IB040045","342"
"3095","IB040246","342"
"3096","KA110054","342"
"3097","SA010023","342"
"3098","TK130007","342"
"3099","IB040116","342"
"3100","GU040008","342"
"3101","GU030006","342"
"3102","GU030012","342"
"3103","KA070129","342"
"3104","GU030032","341"
"3105","TC030003","341"
"3106","KA080099","341"
"3107","GU040024","341"
"3108","IB040212","341"
"3109","IB040142","341"
"3110","NA010031","340"
"3111","KA110150","340"
"3112","GU030176","340"
"3113","GU030107","340"
"3114","IB040039","340"
"3115","KA160063","340"
"3116","GU040089","340"
"3117","SA010041","340"
"3118","IB040211","340"
"3119","IB040294","340"
"3120","TK040077","340"
"3121","TK040116","340"
"3122","GU040023","339"
"3123","TK040101","339"
"3124","NA170029","339"
"3125","GU040016","339"
"3126","GU020090","339"
"3127","GU020029","339"
"3128","CH040188","339"
"3129","TK040117","339"
"3130","TK040009","339"
"3131","GU030057","339"
"3132","TK040189","338"
"3133","TK150007","338"
"3134","SA010051","338"
"3135","NA010008","338"
"3136","IB040337","338"
"3137","TK060299","338"
"3138","IB040390","338"
"3139","KA120023","338"
"3140","TK050044","338"
"3141","GU030091","337"
"3142","GU030077","337"
"3143","KA020027","337"
"3144","SA010007","337"
"3145","GU030082","337"
"3146","CH040072","337"
"3147","KA160139","337"
"3148","TK060245","337"
"3149","GU040084","337"
"3150","TC030016","336"
"3151","TK130047","336"
"3152","TK060349","336"
"3153","GU020108","336"
"3154","KA010034","336"
"3155","KA080029","336"
"3156","KA160067","336"
"3157","IB040277","335"
"3158","YA010013","335"
"3159","NA030010","335"
"3160","CH020023","334"
"3161","GU030127","334"
"3162","GU030140","334"
"3163","KA110103","334"
"3164","TK040065","334"
"3165","TK040081","333"
"3166","KA080053","333"
"3167","TK060250","333"
"3168","KA010037","333"
"3169","IB040109","333"
"3170","TK040161","332"
"3171","KA010053","332"
"3172","IB040380","332"
"3173","CH010069","332"
"3174","KA160059","332"
"3175","IB040269","332"
"3176","KA010025","332"
"3177","KA010123","332"
"3178","KA070044","332"
"3179","TK130006","332"
"3180","CH040057","332"
"3181","SA010039","332"
"3182","IB040245","332"
"3183","KA080138","331"
"3184","SA010025","331"
"3185","SA010040","331"
"3186","CH020028","331"
"3187","IB100039","331"
"3188","TC030028","331"
"3189","TK040083","331"
"3190","GU040029","331"
"3191","KA080005","330"
"3192","GU040018","330"
"3193","GU030219","330"
"3194","TK050010","330"
"3195","GU010007","330"
"3196","GU020051","330"
"3197","CH040152","329"
"3198","IB040261","329"
"3199","IB040073","329"
"3200","KA160083","329"
"3201","CH040179","329"
"3202","TK140001","329"
"3203","KA080113","329"
"3204","KA170002","329"
"3205","KA070029","329"
"3206","TK040111","328"
"3207","NA030017","328"
"3208","TK060318","328"
"3209","KA070078","328"
"3210","GU020041","328"
"3211","IB040164","327"
"3212","TK060294","327"
"3213","GU030022","327"
"3214","IB050020","327"
"3215","TK040070","327"
"3216","KA070169","327"
"3217","GU010013","327"
"3218","KA010062","327"
"3219","IB040170","326"
"3220","KA160015","326"
"3221","CH040110","326"
"3222","KA010139","326"
"3223","TK040080","326"
"3224","TK040027","326"
"3225","TK050013","326"
"3226","GU040041","326"
"3227","IB040148","326"
"3228","IB040315","326"
"3229","KA010087","326"
"3230","TK040168","326"
"3231","TC030046","326"
"3232","TK060184","326"
"3233","KA120018","326"
"3234","KA080134","326"
"3235","TK050036","326"
"3236","KA010077","325"
"3237","KA160060","325"
"3238","KA160109","325"
"3239","TK050009","325"
"3240","TK050026","324"
"3241","KA010200","324"
"3242","IB040204","324"
"3243","KA070098","324"
"3244","KA010058","324"
"3245","GU040066","323"
"3246","TK040010","323"
"3247","TK040169","323"
"3248","IB040227","323"
"3249","TK150004","323"
"3250","GU040001","323"
"3251","TK050027","322"
"3252","SA010046","322"
"3253","TC030031","322"
"3254","GU020027","322"
"3255","TK050012","322"
"3256","SA010005","322"
"3257","GU020045","322"
"3258","IB040306","322"
"3259","NA010005","322"
"3260","GU030003","322"
"3261","IB040126","322"
"3262","CH040200","321"
"3263","GU030017","321"
"3264","TK060244","321"
"3265","IB040192","321"
"3266","CH040187","320"
"3267","IB040024","320"
"3268","GU030089","320"
"3269","KA030010","319"
"3270","IB040023","319"
"3271","GU030094","319"
"3272","KA010179","319"
"3273","KA120019","319"
"3274","KA010093","319"
"3275","TK060268","319"
"3276","GU040025","319"
"3277","CH040190","318"
"3278","TC040008","318"
"3279","IB040123","318"
"3280","IB040064","318"
"3281","CH040025","318"
"3282","GU040068","318"
"3283","KA080111","318"
"3284","IB070062","318"
"3285","GU040040","318"
"3286","GU020112","318"
"3287","TK040057","317"
"3288","IB040256","317"
"3289","GU020111","317"
"3290","IB040020","317"
"3291","GU040085","317"
"3292","KA010035","317"
"3293","GU020076","317"
"3294","TK060243","317"
"3295","TK050017","316"
"3296","KA010165","316"
"3297","IB040292","316"
"3298","GU030073","316"
"3299","TK040134","315"
"3300","IB040249","315"
"3301","KA080103","315"
"3302","GU010015","315"
"3303","TK040033","315"
"3304","YA010054","315"
"3305","IB040272","315"
"3306","KA010132","314"
"3307","TK040040","314"
"3308","TK040162","314"
"3309","GU040073","314"
"3310","IB040393","314"
"3311","TK050021","314"
"3312","TK050008","314"
"3313","IB040259","314"
"3314","KA160084","314"
"3315","TK040097","313"
"3316","GU030220","313"
"3317","KA160075","313"
"3318","IB040206","313"
"3319","KA010304","313"
"3320","KA160180","313"
"3321","GU050008","312"
"3322","GU030079","312"
"3323","KA010110","312"
"3324","TK060249","312"
"3325","TK040008","312"
"3326","IB040005","312"
"3327","GU020102","311"
"3328","IB040074","311"
"3329","KA010131","311"
"3330","GU030159","310"
"3331","IB040173","310"
"3332","TK040019","310"
"3333","NA060049","310"
"3334","NA010021","310"
"3335","KA080084","310"
"3336","KA070118","310"
"3337","TK060146","310"
"3338","TK040102","310"
"3339","GU040022","310"
"3340","IB040095","309"
"3341","KA070053","309"
"3342","IB040070","309"
"3343","GU030047","309"
"3344","GU030153","309"
"3345","KA010084","309"
"3346","IB040359","308"
"3347","TK040105","308"
"3348","KA080100","308"
"3349","TK050024","308"
"3350","TK050002","308"
"3351","TK040012","308"
"3352","NA010011","307"
"3353","GU030009","307"
"3354","TK040066","307"
"3355","KA070159","307"
"3356","KA110079","307"
"3357","GU020020","307"
"3358","KA030002","307"
"3359","IB040252","307"
"3360","GU030173","307"
"3361","KA120017","306"
"3362","KA010117","306"
"3363","GU030081","306"
"3364","SA010028","306"
"3365","IB040149","306"
"3366","KA160152","305"
"3367","KA010057","305"
"3368","KA080135","305"
"3369","GU040048","305"
"3370","KA120021","305"
"3371","KA080097","304"
"3372","KA100017","304"
"3373","GU030209","304"
"3374","IB040075","304"
"3375","IB040172","304"
"3376","GU040057","303"
"3377","TK040052","303"
"3378","CH020040","303"
"3379","CH040193","303"
"3380","TK060225","303"
"3381","TK040099","303"
"3382","SA010050","302"
"3383","TK050066","302"
"3384","TK050019","302"
"3385","GU030129","302"
"3386","TK150017","302"
"3387","KA010141","302"
"3388","GU030211","301"
"3389","GU020035","301"
"3390","TK050011","301"
"3391","NA010004","301"
"3392","KA160142","300"
"3393","IB040395","300"
"3394","TK040075","300"
"3395","IB040065","300"
"3396","KA080018","300"
"3397","KA160146","300"
"3398","NA010014","300"
"3399","TK062111","300"
"3400","TK060290","299"
"3401","TK050001","299"
"3402","NA010023","299"
"3403","KA150042","299"
"3404","TK040165","299"
"3405","TK050005","299"
"3406","IB040062","298"
"3407","GU030116","298"
"3408","KA160021","298"
"3409","TK050054","298"
"3410","IB040196","298"
"3411","TK060293","297"
"3412","TK130005","297"
"3413","IB040250","297"
"3414","IB040314","297"
"3415","IB040133","297"
"3416","IB040160","296"
"3417","TC030033","296"
"3418","TK040156","296"
"3419","TK040146","296"
"3420","GU030092","296"
"3421","TK060095","296"
"3422","KA080107","296"
"3423","IB040130","295"
"3424","IB090017","295"
"3425","TC030015","295"
"3426","TK050018","295"
"3427","SA010004","295"
"3428","GU030051","295"
"3429","TK050043","295"
"3430","TK040064","294"
"3431","TC030017","294"
"3432","GU020026","294"
"3433","IB040086","294"
"3434","KA010173","294"
"3435","TK050007","294"
"3436","IB040349","294"
"3437","NA060035","293"
"3438","SA010048","293"
"3439","KA100009","293"
"3440","CH020021","293"
"3441","GU040005","293"
"3442","KA010149","293"
"3443","GU030069","293"
"3444","IB040257","293"
"3445","TK060122","292"
"3446","GU050001","292"
"3447","SA010016","292"
"3448","KA160013","292"
"3449","KA080140","291"
"3450","KA160020","291"
"3451","IB040179","291"
"3452","KA080021","290"
"3453","IB040083","290"
"3454","CH040170","290"
"3455","TK130061","289"
"3456","TK060246","289"
"3457","SA010013","289"
"3458","KA010125","289"
"3459","KA070126","289"
"3460","TK040098","289"
"3461","GU030174","288"
"3462","GU040032","288"
"3463","TK060319","288"
"3464","KA150104","288"
"3465","GU050003","288"
"3466","KA080093","288"
"3467","GU020006","288"
"3468","TK060170","288"
"3469","NA010022","288"
"3470","GU020080","287"
"3471","KA080011","287"
"3472","SA010017","287"
"3473","KA080106","287"
"3474","NA010015","286"
"3475","GU020048","286"
"3476","TC030035","286"
"3477","KA080120","286"
"3478","CH040232","285"
"3479","KA010169","285"
"3480","NA010013","285"
"3481","GU030034","285"
"3482","CH040233","284"
"3483","GU020017","284"
"3484","CH040117","284"
"3485","KA110049","284"
"3486","TK040095","284"
"3487","IB040354","284"
"3488","KA080101","284"
"3489","GU040028","283"
"3490","GU020127","283"
"3491","IB040106","282"
"3492","IB040374","282"
"3493","YA040019","282"
"3494","TK150019","282"
"3495","GU040004","282"
"3496","KA010196","281"
"3497","TK050042","281"
"3498","GU020101","281"
"3499","GU030208","281"
"3500","SA130006","281"
"3501","KA010157","281"
"3502","IB040215","280"
"3503","SA010042","280"
"3504","KA120016","280"
"3505","CH040097","280"
"3506","TK040005","279"
"3507","GU040075","279"
"3508","GU010008","279"
"3509","IB040052","279"
"3510","IB040260","279"
"3511","GU020096","278"
"3512","TK050055","278"
"3513","TK040143","278"
"3514","KA150041","278"
"3515","IB040198","278"
"3516","KA160178","278"
"3517","TK040011","277"
"3518","GU030045","277"
"3519","GU020113","277"
"3520","IB090006","277"
"3521","TK040072","277"
"3522","TK040045","277"
"3523","GU030025","277"
"3524","GU130115","277"
"3525","IB080076","277"
"3526","TC030005","277"
"3527","IB090007","276"
"3528","IB040312","276"
"3529","GU040063","276"
"3530","IB040397","276"
"3531","GU020087","276"
"3532","KA080141","275"
"3533","TK060189","275"
"3534","IB040230","275"
"3535","SA010033","275"
"3536","KA110191","275"
"3537","SA010008","275"
"3538","KA110135","275"
"3539","KA160144","274"
"3540","TK040142","274"
"3541","NA060036","274"
"3542","CH040191","274"
"3543","GU020018","274"
"3544","IB040341","273"
"3545","KA010119","273"
"3546","GU030075","273"
"3547","IB040310","273"
"3548","GU010026","272"
"3549","KA010148","272"
"3550","TK040013","272"
"3551","IB090023","272"
"3552","GU020046","272"
"3553","IB040025","272"
"3554","YA040018","272"
"3555","KA160062","271"
"3556","KA160023","271"
"3557","SA060006","271"
"3558","TK050058","271"
"3559","SA010002","270"
"3560","KA010126","270"
"3561","KA010088","270"
"3562","GU020088","269"
"3563","KA020043","269"
"3564","IB040348","269"
"3565","KA010133","269"
"3566","IB040151","269"
"3567","GU040036","269"
"3568","KA160151","269"
"3569","YA010032","268"
"3570","TK050040","268"
"3571","KA080051","268"
"3572","CH040155","267"
"3573","SA010009","267"
