"順位","管理No","合計スコア"
"2410","GU030141","475"
"2411","GU010085","475"
"2412","GU010030","475"
"2413","CH040134","475"
"2414","KA150009","475"
"2415","KA150049","475"
"2416","TK060358","475"
"2417","KA070343","475"
"2418","IB020007","475"
"2419","IB090013","475"
"2420","CH040062","475"
"2421","NA060067","475"
"2422","NA030018","475"
"2423","KA070018","475"
"2424","KA070182","475"
"2425","YA010044","475"
"2426","CH040009","475"
"2427","TK040003","475"
"2428","GU030010","475"
"2429","KA160054","475"
"2430","KA140010","475"
"2431","GU010070","475"
"2432","IB040182","475"
"2433","CH040115","475"
"2434","IB040523","475"
"2435","KA010096","475"
"2436","TC030073","475"
"2437","IB040542","474"
"2438","NA030075","474"
"2439","KA120039","474"
"2440","KA010030","474"
"2441","SA130028","474"
"2442","CH040007","474"
"2443","NA030066","474"
"2444","GU010010","474"
"2445","TK130016","474"
"2446","GU050023","474"
"2447","KA150091","474"
"2448","KA120032","474"
"2449","TK060353","474"
"2450","IB040298","474"
"2451","KA010271","474"
"2452","KA070224","474"
"2453","GU030249","474"
"2454","GU030040","474"
"2455","IB040235","474"
"2456","TK040130","474"
"2457","IB040551","474"
"2458","KA140024","474"
"2459","TK040122","474"
"2460","KA150095","474"
"2461","IB090038","474"
"2462","GU020110","474"
"2463","KA110031","473"
"2464","KA110241","473"
"2465","YA010047","473"
"2466","KA080161","473"
"2467","GU020013","473"
"2468","IB040641","473"
"2469","KA110206","473"
"2470","IB070066","473"
"2471","IB070024","473"
"2472","KA160138","473"
"2473","KA150014","473"
"2474","SA060002","473"
"2475","YA010053","473"
"2476","KA070071","473"
"2477","KA070160","473"
"2478","IB040305","473"
"2479","CH040113","473"
"2480","NA060063","473"
"2481","GU020013","473"
"2482","GU010052","473"
"2483","KA150106","473"
"2484","KA010001","473"
"2485","NA030067","473"
"2486","KA160183","472"
"2487","KA080004","472"
"2488","IB010064","472"
"2489","KA070162","472"
"2490","NA060052","472"
"2491","KA160123","472"
"2492","KA120056","472"
"2493","CH040388","472"
"2494","GU010092","472"
"2495","SA090016","472"
"2496","TK080003","472"
"2497","TK040042","472"
"2498","IB100013","472"
"2499","IB040645","472"
"2500","GU030143","472"
"2501","IB080033","472"
"2502","KA070324","472"
"2503","KA100024","472"
"2504","CH040073","472"
"2505","IB070023","472"
"2506","KA080130","472"
"2507","KA010122","472"
"2508","IB040408","472"
"2509","IB010008","472"
"2510","GU030084","471"
"2511","KA110046","471"
"2512","TK130032","471"
"2513","KA150004","471"
"2514","KA010164","471"
"2515","KA010211","471"
"2516","IB040011","471"
"2517","IB040565","471"
"2518","YA010003","471"
"2519","IB010020","471"
"2520","IB040003","471"
"2521","IB050081","471"
"2522","KA110078","471"
"2523","KA110261","471"
"2524","NA060074","471"
"2525","KA070073","471"
"2526","KA110062","471"
"2527","GU010071","471"
"2528","KA140011","471"
"2529","KA140012","471"
"2530","KA080214","471"
"2531","TK050056","471"
"2532","KA170001","471"
"2533","KA170005","471"
"2534","IB070026","470"
"2535","IB070048","470"
"2536","GU010057","470"
"2537","TK130105","470"
"2538","IB080089","470"
"2539","GU030125","470"
"2540","YA010097","470"
"2541","GU020138","470"
"2542","KA080048","470"
"2543","TK040089","470"
"2544","KA020070","470"
"2545","KA070107","470"
"2546","IB100066","470"
"2547","CH020031","470"
"2548","GU010042","470"
"2549","IB050053","470"
"2550","GU030118","469"
"2551","KA160124","469"
"2552","KA020049","469"
"2553","IB040344","469"
"2554","KA070321","469"
"2555","KA120008","469"
"2556","NA010026","469"
"2557","CH040036","469"
"2558","KA120048","469"
"2559","CH040010","469"
"2560","YA010025","469"
"2561","IB050011","469"
"2562","IB080042","469"
"2563","IB080073","469"
"2564","IB040604","469"
"2565","IB070039","469"
"2566","GU040054","469"
"2567","KA070243","469"
"2568","IB100027","469"
"2569","GU020118","469"
"2570","KA070147","469"
"2571","IB040378","469"
"2572","IB040125","469"
"2573","GU030076","469"
"2574","CH040197","468"
"2575","KA110022","468"
"2576","IB040221","468"
"2577","IB010059","468"
"2578","KA160121","468"
"2579","GU020086","468"
"2580","IB100032","468"
"2581","IB040443","468"
"2582","GU020068","468"
"2583","KA150165","468"
"2584","CH040307","468"
"2585","IB040208","468"
"2586","IB080037","468"
"2587","TK130161","468"
"2588","IB040122","468"
"2589","KA070194","468"
"2590","KA070308","468"
"2591","KA040002","468"
"2592","GU030114","468"
"2593","CH040060","468"
"2594","IB040446","468"
"2595","IB040432","468"
"2596","KA160077","468"
"2597","KA040031","468"
"2598","KA110106","468"
"2599","TK130011","467"
"2600","NA010020","467"
"2601","GU040033","467"
"2602","CH040093","467"
"2603","TK060264","467"
"2604","KA160122","467"
"2605","GU020151","467"
"2606","KA080055","467"
"2607","TK060109","467"
"2608","KA110016","467"
"2609","KA070517","467"
"2610","KA070517","467"
"2611","GU030147","467"
"2612","NA030012","467"
"2613","CH020046","467"
"2614","GU040090","467"
"2615","CH040353","467"
"2616","NA030007","467"
"2617","KA010270","467"
"2618","TK060476","467"
"2619","GU040043","467"
"2620","IB040622","467"
"2621","KA160012","467"
"2622","CH030027","467"
"2623","NA060062","467"
"2624","KA070244","467"
"2625","KA070091","467"
"2626","GU030056","466"
"2627","IB080063","466"
"2628","CH040292","466"
"2629","GU020073","466"
"2630","CH040249","466"
"2631","SA020048","466"
"2632","IB010044","466"
"2633","CH040172","466"
"2634","KA110262","466"
"2635","KA110003","466"
"2636","CH030004","466"
"2637","IB010060","466"
"2638","CH020050","466"
"2639","GU010056","466"
"2640","KA170010","466"
"2641","SA090005","466"
"2642","IB040417","466"
"2643","KA110142","466"
"2644","KA070038","466"
"2645","TK060284","466"
"2646","GU010036","466"
"2647","GU020060","466"
"2648","KA010068","466"
"2649","KA120006","466"
"2650","GU030320","466"
"2651","IB040156","466"
"2652","GU030016","466"
"2653","TK050049","466"
"2654","TK060231","466"
"2655","NA060083","466"
"2656","CH020013","466"
"2657","TK060368","466"
"2658","KA010097","466"
"2659","KA110253","466"
"2660","KA020075","465"
"2661","KA120005","465"
"2662","TK060197","465"
"2663","CH020012","465"
"2664","IB040656","465"
"2665","KA150133","465"
"2666","CH040270","465"
"2667","YA010082","465"
"2668","KA160191","465"
"2669","CH040058","465"
"2670","KA110210","465"
"2671","IB010040","465"
"2672","TK060192","465"
"2673","GU010006","465"
"2674","KA160156","465"
"2675","IB080053","465"
"2676","KA160263","465"
"2677","KA160187","465"
"2678","KA070043","465"
"2679","IB040632","465"
"2680","TK130164","465"
"2681","SA010021","465"
"2682","CH010015","465"
"2683","KA010314","465"
"2684","KA010004","465"
"2685","KA080157","465"
"2686","KA070310","465"
"2687","SA010001","465"
"2688","KA080123","465"
"2689","KA110197","464"
"2690","CH040076","464"
"2691","KA070335","464"
"2692","IB040115","464"
"2693","KA070380","464"
"2694","TK080007","464"
"2695","TK130083","464"
"2696","NA030081","464"
"2697","KA070218","464"
"2698","KA160194","464"
"2699","IB100093","464"
"2700","GU020220","464"
"2701","KA070216","464"
"2702","KA160042","464"
"2703","GU040038","464"
"2704","GU020062","464"
"2705","CH020003","464"
"2706","CH040370","464"
"2707","YA040026","464"
"2708","KA140003","464"
"2709","IB080029","464"
"2710","CH040069","463"
"2711","IB080104","463"
"2712","IB040467","463"
"2713","KA110175","463"
"2714","IB100079","463"
"2715","KA150090","463"
"2716","YA010109","463"
"2717","KA110004","463"
"2718","GU040083","463"
"2719","GU030013","463"
"2720","KA150132","463"
"2721","GU010083","463"
"2722","IB040436","463"
"2723","GU030018","463"
"2724","CH040282","463"
"2725","TK040183","463"
"2726","CH020034","463"
"2727","KA010254","463"
"2728","GU040012","463"
"2729","IB040579","462"
"2730","TK060142","462"
"2731","IB100072","462"
"2732","KA110289","462"
"2733","KA040036","462"
"2734","YA010040","462"
"2735","KA150088","462"
"2736","GU020069","462"
"2737","IB040484","462"
"2738","KA070340","462"
"2739","NA030008","462"
"2740","GU030251","462"
"2741","KA070303","462"
"2742","KA070303","462"
"2743","IB100062","462"
"2744","SA060004","461"
"2745","NA060054","461"
"2746","GU050015","461"
"2747","GU010020","461"
"2748","KA070385","461"
"2749","IB040325","461"
"2750","CH040339","461"
"2751","TC030082","461"
"2752","TK050038","461"
"2753","TK130029","461"
"2754","NA060097","461"
"2755","GU030239","461"
"2756","SA050017","461"
"2757","CH010004","461"
"2758","GU020002","461"
"2759","IB040268","461"
"2760","CH040120","461"
"2761","KA070138","461"
"2762","GU020124","461"
"2763","IB040265","461"
"2764","CH040221","461"
"2765","KA030015","461"
"2766","GU040111","461"
"2767","KA070055","461"
"2768","KA080015","461"
"2769","KA110044","461"
"2770","KA160130","461"
"2771","GU040081","461"
"2772","KA080062","461"
"2773","KA150087","460"
"2774","CH040174","460"
"2775","TK060162","460"
"2776","KA070349","460"
"2777","IB100057","460"
"2778","KA150150","460"
"2779","KA080088","460"
"2780","IB040381","460"
"2781","KA110178","460"
"2782","IB040562","460"
"2783","IB080007","460"
"2784","GU030054","460"
"2785","TK060341","460"
"2786","TK050067","460"
"2787","IB020019","460"
"2788","IB040331","460"
"2789","KA070347","460"
"2790","KA070347","460"
"2791","IB070031","460"
"2792","SA020034","459"
"2793","KA140022","459"
"2794","KA070328","459"
"2795","KA080243","459"
"2796","TK130021","459"
"2797","IB100055","459"
"2798","IB040621","459"
"2799","KA010147","459"
"2800","GU010027","459"
"2801","KA070085","459"
"2802","IB080108","459"
"2803","KA160274","459"
"2804","KA080076","459"
"2805","KA070112","459"
"2806","IB070067","459"
"2807","TK130157","459"
"2808","TK130151","459"
"2809","GU040021","459"
"2810","CH010068","459"
"2811","KA010262","459"
"2812","SA020028","459"
"2813","KA080144","459"
"2814","GU030058","459"
"2815","IB040514","459"
"2816","KA040007","459"
"2817","TC030001","459"
"2818","TK040220","458"
"2819","KA150089","458"
"2820","KA110161","458"
"2821","NA060043","458"
"2822","KA010144","458"
"2823","GU030152","458"
"2824","KA150152","458"
"2825","KA040008","458"
"2826","KA110263","458"
"2827","KA110259","458"
"2828","IB040634","458"
"2829","NA010056","458"
"2830","KA070333","458"
"2831","CH040239","458"
"2832","KA020044","458"
"2833","KA100007","458"
"2834","TK06０２０1","458"
"2835","GU030041","458"
"2836","TK060007","458"
"2837","IB040032","458"
"2838","IB040537","458"
"2839","CH010024","458"
"2840","KA080022","457"
"2841","KA150052","457"
"2842","SA130009","457"
"2843","KA070389","457"
"2844","TK060195","457"
"2845","KA160265","457"
"2846","KA160272","457"
"2847","KA070026","457"
"2848","CH040214","457"
"2849","KA150123","457"
"2850","IB050027","457"
"2851","TK130095","457"
"2852","KA110081","457"
"2853","GU030187","457"
"2854","YA010107","457"
"2855","KA160022","457"
"2856","KA150080","457"
"2857","TC030069","457"
"2858","GU020083","456"
"2859","KA010172","456"
"2860","CH040276","456"
"2861","CH010006","456"
"2862","KA070301","456"
"2863","KA110040","456"
"2864","YA010072","456"
"2865","IB040021","456"
"2866","NA060073","456"
"2867","IB070006","456"
"2868","KA020068","456"
"2869","TK040211","456"
"2870","GU030195","456"
"2871","IB080067","456"
"2872","CH010023","456"
"2873","GU030198","456"
"2874","IB080101","456"
"2875","GU020012","456"
"2876","KA070509","456"
"2877","KA070509","456"
"2878","KA150046","456"
"2879","KA040037","456"
"2880","KA040040","456"
"2881","KA150113","456"
"2882","YA010114","456"
"2883","IB020011","456"
"2884","IB040121","456"
"2885","TK060281","456"
"2886","TC040015","456"
"2887","CH040367","456"
"2888","GU040037","456"
"2889","YA010018","456"
"2890","KA070145","455"
"2891","CH040148","455"
"2892","GU030191","455"
"2893","TK040125","455"
"2894","CH040192","455"
"2895","KA080206","455"
"2896","KA080127","455"
"2897","KA150008","455"
"2898","GU020009","455"
"2899","IB010050","455"
"2900","CH020014","455"
"2901","KA080115","455"
"2902","CH040199","455"
"2903","YA010051","455"
"2904","GU030188","455"
"2905","KA070334","455"
"2906","SA050007","455"
"2907","TK040173","455"
"2908","GU050020","455"
"2909","KA110256","454"
"2910","GU010028","454"
"2911","CH040313","454"
"2912","KA070370","454"
"2913","GU030078","454"
"2914","IB100070","454"
"2915","GU020152","454"
"2916","KA150077","454"
"2917","KA030005","454"
"2918","CH010077","454"
"2919","TK130127","454"
"2920","KA070020","454"
"2921","KA010032","454"
"2922","KA140006","454"
"2923","TK060351","454"
"2924","KA160197","454"
"2925","GU020061","454"
"2926","KA110037","454"
"2927","GU040002","454"
"2928","YA040028","454"
"2929","GU020297","454"
"2930","GU020128","454"
"2931","TK040214","453"
"2932","TK140007","453"
"2933","IB070070","453"
"2934","IB040508","453"
"2935","IB040531","453"
"2936","KA150141","453"
"2937","TK050072","453"
"2938","SA020021","453"
"2939","CH040202","453"
"2940","TK130019","453"
"2941","CH040241","453"
"2942","KA070507","453"
"2943","KA070507","453"
"2944","IB040410","453"
"2945","KA070305","453"
"2946","KA070041","453"
"2947","SA010061","453"
"2948","SA130008","453"
"2949","CH010063","452"
"2950","GU030258","452"
"2951","GU010093","452"
"2952","TK130107","452"
"2953","KA150110","452"
"2954","KA070092","452"
"2955","TK060258","452"
"2956","GU030287","452"
"2957","KA040016","452"
"2958","CH040127","452"
"2959","KA160038","452"
"2960","NA030047","452"
"2961","CH040262","452"
"2962","GU040009","452"
"2963","KA110231","452"
"2964","KA160126","452"
"2965","TK040058","452"
"2966","SA050004","452"
"2967","KA010011","452"
"2968","NA030029","452"
"2969","KA120014","452"
"2970","KA070056","452"
"2971","KA010178","452"
"2972","NA030024","452"
"2973","IB080043","452"
"2974","YA040049","452"
"2975","KA080147","452"
"2976","KA010201","451"
"2977","KA100023","451"
"2978","KA110243","451"
"2979","IB040061","451"
"2980","TK040129","451"
"2981","TK060396","451"
"2982","SA130005","451"
"2983","IB090037","451"
"2984","KA010202","451"
"2985","TC030026","451"
"2986","KA120047","451"
"2987","KA140001","451"
"2988","IB040232","451"
"2989","KA070228","451"
"2990","NA060039","451"
"2991","KA070387","451"
"2992","GU040020","451"
"2993","KA140028","451"
"2994","KA110095","451"
"2995","KA100013","451"
"2996","KA080221","451"
"2997","KA080221","451"
"2998","CH040066","451"
"2999","GU010065","451"
"3000","YA010078","451"
"3001","GU020199","450"
"3002","KA110066","450"
"3003","IB040650","450"
"3004","IB040382","450"
"3005","GU010058","450"
"3006","KA170015","450"
"3007","TK130023","450"
"3008","KA160281","450"
"3009","IB080105","450"
"3010","KA110265","450"
"3011","KA070079","450"
"3012","CH040132","450"
"3013","TK090014","450"
"3014","KA160116","450"
"3015","CH030021","450"
"3016","CH010050","450"
"3017","KA100016","450"
"3018","YA010020","450"
"3019","KA150065","450"
"3020","YA010050","450"
"3021","SA020049","450"
"3022","TC030075","449"
"3023","IB040189","449"
"3024","TK130130","449"
"3025","KA140002","449"
"3026","CH010058","449"
"3027","IB040557","449"
"3028","IB100009","449"
"3029","TK130155","449"
"3030","KA070247","449"
"3031","CH040011","449"
"3032","TK060165","449"
"3033","KA160128","449"
"3034","KA080129","449"
"3035","KA010003","449"
"3036","KA010199","449"
"3037","KA110075","449"
"3038","GU020093","449"
"3039","TK040132","449"
"3040","KA070156","449"
"3041","IB040105","449"
"3042","TK060094","449"
"3043","IB100001","449"
"3044","IB100088","449"
"3045","IB100058","448"
"3046","KA110058","448"
"3047","TK060278","448"
"3048","YA010060","448"
"3049","KA070379","448"
"3050","GU030166","448"
"3051","GU020162","448"
"3052","IB040284","448"
"3053","TK130139","448"
"3054","NA060072","448"
"3055","IB040321","448"
"3056","KA150062","448"
"3057","KA150059","448"
"3058","CH040185","448"
"3059","KA080031","448"
"3060","NA030030","448"
"3061","CH010025","447"
"3062","KA120041","447"
"3063","KA160079","447"
"3064","NA030074","447"
"3065","CH040149","447"
"3066","KA160279","447"
"3067","GU020033","447"
"3068","KA120015","447"
"3069","GU030090","447"
"3070","TK040055","447"
"3071","TK130125","447"
"3072","TC030045","447"
"3073","NA060060","447"
"3074","KA080044","447"
"3075","NA030022","447"
"3076","IB070027","447"
"3077","TK080006","447"
"3078","GU010024","447"
"3079","NA030060","446"
"3080","YA010090","446"
"3081","KA010313","446"
"3082","TK040050","446"
"3083","KA110218","446"
"3084","YA040065","446"
"3085","GU010088","446"
"3086","SA130014","446"
"3087","KA160129","446"
"3088","KA110084","446"
"3089","IB050003","446"
"3090","IB010035","446"
"3091","KA080033","446"
"3092","GU030086","446"
"3093","CH040140","446"
"3094","KA070037","446"
"3095","IB100011","446"
"3096","TK060070","446"
"3097","KA070066","446"
"3098","IB100041","446"
"3099","YA010062","446"
"3100","CH020044","446"
"3101","IB040506","446"
"3102","GU030001","446"
"3103","TK060164","446"
"3104","IB040049","446"
"3105","CH040046","446"
"3106","CH040213","445"
"3107","NA010028","445"
"3108","KA160009","445"
"3109","KA110264","445"
"3110","GU020148","445"
"3111","NA060006","445"
"3112","IB040219","445"
"3113","CH030026","445"
"3114","CH040171","445"
"3115","IB040220","445"
"3116","KA110209","445"
"3117","GU010048","445"
"3118","YA010028","445"
"3119","KA070047","445"
"3120","KA160176","445"
"3121","TK140004","445"
"3122","IB070040","445"
"3123","GU030202","444"
"3124","NA030044","444"
"3125","KA110180","444"
"3126","CH010081","444"
"3127","IB050021","444"
"3128","CH030019","444"
"3129","KA040012","444"
"3130","IB070014","444"
"3131","KA070253","444"
"3132","KA070125","444"
"3133","KA110301","444"
"3134","KA070010","444"
"3135","GU030165","444"
"3136","KA070152","444"
"3137","IB100038","444"
"3138","KA110017","444"
"3139","GU020103","444"
"3140","TK080004","444"
"3141","KA080042","444"
"3142","KA070176","444"
"3143","IB040555","444"
"3144","GU030216","444"
"3145","TK060377","444"
"3146","TK060338","444"
"3147","KA120031","443"
"3148","IB100064","443"
"3149","GU050007","443"
"3150","IB100012","443"
"3151","CH020009","443"
"3152","GU010053","443"
"3153","TK060313","443"
"3154","KA070214","443"
"3155","IB040022","443"
"3156","IB040276","443"
"3157","IB040136","443"
"3158","GU010066","443"
"3159","KA110068","443"
"3160","YA010084","443"
"3161","IB040147","443"
"3162","CH040078","443"
"3163","IB040017","443"
"3164","IB090024","443"
"3165","KA010086","443"
"3166","KA110186","443"
"3167","KA010174","443"
"3168","TK130034","443"
"3169","KA010045","443"
"3170","YA040029","443"
"3171","CH040037","443"
"3172","IB040489","443"
"3173","GU040078","443"
"3174","TK070136","443"
"3175","KA110141","443"
"3176","TK060223","443"
"3177","KA010027","443"
"3178","KA110182","442"
"3179","KA160046","442"
"3180","GU020052","442"
"3181","GU030149","442"
"3182","KA070252","442"
"3183","CH040338","442"
"3184","KA010193","442"
"3185","IB050065","442"
"3186","KA040028","442"
"3187","KA110160","442"
"3188","TK060175","442"
"3189","IB040199","442"
"3190","KA110299","442"
"3191","KA160163","442"
"3192","TK060252","442"
"3193","IB100004","442"
"3194","CH030035","442"
"3195","IB100071","442"
"3196","NA010019","442"
"3197","CH020002","442"
"3198","IB100060","442"
"3199","TK130103","442"
"3200","GU010040","442"
"3201","CH040112","442"
"3202","KA010312","442"
"3203","KA040038","442"
"3204","TK170001","442"
"3205","GU020044","442"
"3206","GU010086","441"
"3207","IB040465","441"
"3208","KA070273","441"
"3209","TK060168","441"
"3210","KA100027","441"
"3211","IB040556","441"
"3212","KA070180","441"
"3213","CH040087","441"
"3214","GU030184","441"
"3215","TK130002","441"
"3216","NA030013","441"
"3217","KA110194","441"
"3218","KA070081","441"
"3219","KA010048","441"
"3220","IB040237","441"
"3221","KA010065","441"
"3222","KA010284","441"
"3223","TK130137","441"
"3224","TK040178","441"
"3225","CH020039","441"
"3226","KA070356","441"
"3227","KA100029","441"
"3228","KA020076","441"
"3229","KA070516","441"
"3230","KA170025","441"
"3231","TK040114","440"
"3232","KA070183","440"
"3233","CH040212","440"
"3234","IB010022","440"
"3235","KA070115","440"
"3236","GU030199","440"
"3237","KA110047","440"
"3238","CH040271","440"
"3239","TK060222","440"
"3240","IB080026","440"
"3241","KA030014","440"
"3242","YA040032","440"
"3243","IB040383","440"
"3244","KA160159","440"
"3245","IB040010","440"
"3246","GU040053","439"
"3247","IB090014","439"
"3248","KA080023","439"
"3249","TK040079","439"
"3250","TK050032","439"
"3251","CH040349","439"
"3252","NA030019","439"
"3253","CH040181","439"
"3254","CH040144","439"
"3255","IB100047","439"
"3256","KA110144","439"
"3257","CH040160","439"
"3258","GU030148","439"
"3259","KA010279","439"
"3260","YA040040","439"
"3261","IB100090","439"
"3262","KA110052","439"
"3263","GU020126","439"
"3264","KA070095","439"
"3265","TC030027","439"
"3266","IB040468","439"
"3267","CH020036","439"
"3268","KA150079","439"
"3269","SA020037","438"
"3270","CH040017","438"
"3271","NA060055","438"
"3272","IB040596","438"
"3273","KA070262","438"
"3274","TK040109","438"
"3275","IB040651","438"
"3276","GU020054","438"
"3277","GU030120","438"
"3278","IB040396","438"
"3279","KA010145","438"
"3280","KA070209","438"
"3281","KA120010","438"
"3282","KA110002","438"
"3283","YA040038","438"
"3284","YA040053","438"
"3285","CH040012","438"
"3286","IB070069","438"
"3287","GU020137","438"
"3288","SA050015","438"
"3289","KA160095","438"
"3290","KA020003","438"
"3291","GU040015","438"
"3292","KA160282","438"
"3293","KA110026","438"
"3294","GU030162","437"
"3295","CH020024","437"
"3296","KA070289","437"
"3297","KA070289","437"
"3298","KA080142","437"
"3299","CH040005","437"
"3300","KA070195","437"
"3301","CH040041","437"
"3302","NA010024","437"
"3303","KA010288","437"
"3304","KA110020","437"
"3305","SA020013","437"
"3306","IB040535","437"
"3307","TK040090","437"
"3308","NA060053","437"
"3309","IB040548","436"
"3310","KA020047","436"
"3311","CH040040","436"
"3312","NA060059","436"
"3313","NA060091","436"
"3314","IB040034","436"
"3315","IB040497","436"
"3316","GU050022","436"
"3317","IB040430","436"
"3318","IB040615","436"
"3319","KA020060","436"
"3320","KA080218","435"
"3321","KA160289","435"
"3322","KA160179","435"
"3323","KA070511","435"
"3324","KA070511","435"
"3325","KA070203","435"
"3326","NA030072","435"
"3327","TK130058","435"
"3328","KA150126","435"
"3329","CH010046","435"
"3330","IB080025","435"
"3331","NA030020","435"
"3332","IB040154","435"
"3333","KA160120","435"
"3334","TK130050","435"
"3335","TK040177","435"
"3336","KA160036","435"
"3337","IB040405","435"
"3338","KA110232","434"
"3339","KA080232","434"
"3340","KA080232","434"
"3341","CH010062","434"
"3342","KA030003","434"
"3343","KA070177","434"
"3344","TK130027","434"
"3345","KA160003","434"
"3346","GU030027","434"
"3347","NA060011","434"
"3348","CH040254","434"
"3349","IB040425","434"
"3350","KA020010","434"
"3351","GU030215","433"
"3352","IB090042","433"
"3353","TK060394","433"
"3354","GU030119","433"
"3355","SA050010","433"
"3356","GU030294","433"
"3357","IB080080","433"
"3358","IB100046","433"
"3359","CH040343","433"
"3360","CH020049","433"
"3361","KA160108","433"
"3362","CH040138","433"
"3363","KA070360","433"
"3364","SA020047","433"
"3365","IB100042","433"
"3366","KA140023","433"
"3367","GU020206","433"
"3368","KA070391","433"
"3369","KA110223","433"
"3370","TK060348","432"
"3371","KA110116","432"
"3372","CH040108","432"
"3373","YA010042","432"
"3374","SA130007","432"
"3375","GU020004","432"
"3376","TK060323","432"
"3377","NA060103","432"
"3378","GU030023","432"
"3379","IB080085","432"
"3380","IB040117","432"
"3381","KA080008","432"
"3382","TK150046","432"
"3383","KA150158","432"
"3384","NA010018","432"
"3385","GU010078","432"
"3386","NA030073","432"
"3387","KA080145","432"
"3388","KA070042","431"
"3389","TK130132","431"
"3390","IB070035","431"
"3391","KA110296","431"
"3392","CH020042","431"
"3393","IB040068","431"
"3394","KA110183","431"
"3395","TK060325","431"
"3396","NA010032","431"
"3397","KA110060","431"
"3398","TK130140","431"
"3399","GU020146","431"
"3400","CH010007","431"
"3401","IB040368","431"
"3402","KA110131","431"
"3403","KA160082","431"
"3404","KA160199","431"
"3405","KA100034","431"
"3406","TK060181","431"
"3407","IB040037","431"
"3408","KA150127","431"
"3409","IB040129","431"
"3410","KA070060","430"
"3411","KA110038","430"
"3412","IB040040","430"
"3413","KA080152","430"
"3414","KA080153","430"
"3415","GU030282","430"
"3416","IB040362","430"
"3417","KA070504","430"
"3418","KA070504","430"
"3419","KA070336","430"
"3420","KA160256","430"
"3421","IB040297","430"
"3422","IB040183","430"
"3423","CH040308","430"
"3424","TK060084","430"
"3425","KA110235","430"
"3426","YA010085","430"
"3427","TK040141","430"
"3428","KA010310","430"
"3429","CH040345","430"
"3430","CH040320","430"
"3431","GU020005","429"
"3432","CH040125","429"
"3433","IB100017","429"
"3434","CH040085","429"
"3435","NA030028","429"
"3436","IB040458","429"
"3437","KA070004","429"
"3438","GU020276","429"
"3439","TK130091","429"
"3440","IB090019","429"
"3441","GU030002","429"
"3442","SA010022","429"
"3443","IB040418","429"
"3444","CH030006","429"
"3445","GU030021","429"
"3446","KA110242","429"
"3447","KA160051","429"
"3448","KA070064","429"
"3449","TK050080","429"
"3450","TK060247","429"
"3451","KA070322","429"
"3452","GU020075","428"
"3453","NA060104","428"
"3454","IB040350","428"
"3455","KA110143","428"
"3456","IB010013","428"
"3457","KA170012","428"
"3458","IB040635","428"
"3459","IB100067","428"
"3460","TK130060","428"
"3461","GU030182","428"
"3462","GU030156","428"
"3463","IB040169","428"
"3464","KA040023","428"
"3465","KA110111","428"
"3466","KA110055","428"
"3467","IB040582","428"
"3468","IB040124","428"
"3469","TK090013","428"
"3470","IB040387","428"
"3471","CH020037","428"
"3472","KA010232","428"
"3473","IB040626","428"
"3474","KA070325","428"
"3475","GU030088","427"
"3476","KA110247","427"
"3477","KA170007","427"
"3478","IB040544","427"
"3479","TK060206","427"
"3480","CH040146","427"
"3481","KA080244","427"
"3482","KA150039","427"
"3483","KA160093","427"
"3484","GU040013","427"
"3485","SA010060","427"
"3486","KA070508","427"
"3487","KA080040","427"
"3488","KA080050","427"
"3489","KA010054","426"
"3490","KA070329","426"
"3491","CH040336","426"
"3492","KA070150","426"
"3493","KA150013","426"
"3494","YA010103","426"
"3495","KA070049","426"
"3496","KA160105","426"
"3497","YA010079","426"
"3498","GU040082","426"
"3499","TK050050","426"
"3500","TK130070","426"
"3501","SA0240目時","426"
"3502","NA060100","426"
"3503","IB080010","426"
"3504","CH040257","426"
"3505","NA030063","426"
"3506","GU020153","426"
"3507","NA010044","426"
"3508","NA060017","426"
"3509","KA110136","426"
"3510","KA140025","426"
"3511","CH010010","426"
"3512","KA070272","426"
"3513","KA010066","426"
"3514","NA030076","426"
"3515","CH040061","425"
"3516","TC040009","425"
"3517","KA010289","425"
"3518","KA080163","425"
"3519","KA010272","425"
"3520","GU020264","425"
"3521","IB020020","425"
"3522","TC030014","425"
"3523","TK040030","425"
"3524","KA020022","425"
"3525","NA030040","425"
"3526","KA010277","424"
"3527","IB100081","424"
"3528","CH030001","424"
"3529","KA010115","424"
"3530","GU030038","424"
"3531","TK060166","424"
"3532","TC030007","424"
"3533","TK040127","424"
"3534","KA070206","424"
"3535","TK060008","424"
"3536","NA010027","424"
"3537","NA030064","424"
"3538","KA080032","424"
"3539","TK060103","424"
"3540","IB040639","424"
"3541","GU020104","424"
"3542","KA110228","424"
"3543","TK060445","424"
"3544","KA080035","424"
"3545","KA160185","424"
"3546","CH040287","424"
"3547","IB040291","424"
"3548","NA060079","423"
"3549","IB090039","423"
"3550","CH040242","423"
"3551","GU050026","423"
"3552","KA010189","423"
"3553","IB040644","423"
"3554","YA010027","423"
"3555","TK060180","423"
"3556","CH010026","423"
"3557","GU030138","423"
"3558","IB040518","423"
"3559","TK130014","423"
"3560","CH010064","423"
"3561","SA020001","423"
"3562","SA060007","423"
"3563","GU010017","423"
"3564","KA160029","423"
"3565","KA010019","423"
"3566","TK060308","423"
"3567","CH040299","423"
"3568","GU040077","422"
"3569","TC030039","422"
"3570","GU030123","422"
"3571","KA030007","422"
"3572","IB040143","422"
"3573","CH040406","422"
"3574","GU030151","422"
